t0,n,m,k,h,eX,eVar,eTime,tU,tVar,tDiff,tTime,nU,nVar,nDiff,nTime
1707133125.4039795,661,9536,10,4,6.63574E-13,1.44647E-15,0.020890235900878906,6.65217E-13,1.44767E-15,0.00,2.193450927734375e-05,1.30426E-11,1.91482E-14,18.66,4.291534423828125e-06
1707133126.9239082,662,9551,10,4,6.64022E-13,4.48272E-16,0.020987272262573242,6.65664E-13,4.46980E-16,0.00,2.1457672119140625e-05,1.30632E-11,2.05159E-14,18.67,5.0067901611328125e-06
1707133128.499626,663,9565,10,4,6.65468E-13,1.44639E-15,0.021147489547729492,6.67112E-13,1.44759E-15,0.00,2.2649765014648438e-05,1.30823E-11,1.91482E-14,18.66,5.245208740234375e-06
1707133130.0315795,664,9579,10,4,6.66915E-13,1.44670E-15,0.0212862491607666,6.68560E-13,1.44790E-15,0.00,2.1219253540039062e-05,1.31015E-11,1.91482E-14,18.64,4.0531158447265625e-06
1707133131.5794995,665,9594,10,4,6.67363E-13,4.47980E-16,0.021335363388061523,6.69007E-13,4.46692E-16,0.00,2.2411346435546875e-05,1.31220E-11,2.05159E-14,18.66,4.291534423828125e-06
1707133133.1656954,666,9608,10,4,6.68810E-13,1.44662E-15,0.021270036697387695,6.70454E-13,1.44782E-15,0.00,2.2172927856445312e-05,1.31411E-11,1.91482E-14,18.65,3.814697265625e-06
1707133134.7235086,667,9623,10,4,6.69258E-13,4.48083E-16,0.021306991577148438,6.70901E-13,4.46799E-16,0.00,2.2411346435546875e-05,1.31616E-11,2.05159E-14,18.67,4.291534423828125e-06
1707133136.3363125,668,9637,10,4,6.70704E-13,1.44654E-15,0.021534204483032227,6.72349E-13,1.44773E-15,0.00,2.193450927734375e-05,1.31808E-11,1.91482E-14,18.65,4.291534423828125e-06
1707133137.9039316,669,9652,10,4,6.71152E-13,4.48185E-16,0.02160191535949707,6.72796E-13,4.46906E-16,0.00,2.09808349609375e-05,1.32013E-11,2.05159E-14,18.67,4.5299530029296875e-06
1707133139.5088322,670,9666,10,4,6.72599E-13,1.44646E-15,0.02166461944580078,6.74243E-13,1.44765E-15,0.00,2.288818359375e-05,1.32204E-11,1.91482E-14,18.66,4.0531158447265625e-06
1707133141.0791225,671,9680,10,4,6.74046E-13,1.44677E-15,0.021640539169311523,6.75691E-13,1.44795E-15,0.00,2.1457672119140625e-05,1.32396E-11,1.91482E-14,18.64,4.0531158447265625e-06
1707133142.6457531,672,9695,10,4,6.74494E-13,4.47897E-16,0.02176523208618164,6.76138E-13,4.46622E-16,0.00,2.2172927856445312e-05,1.32601E-11,2.05159E-14,18.66,5.245208740234375e-06
1707133144.2762368,673,9709,10,4,6.75940E-13,1.44669E-15,0.021888017654418945,6.77586E-13,1.44787E-15,0.00,2.2172927856445312e-05,1.32793E-11,1.91482E-14,18.65,4.0531158447265625e-06
1707133145.8649743,674,9724,10,4,6.76388E-13,4.47999E-16,0.02191162109375,6.78033E-13,4.46728E-16,0.00,2.09808349609375e-05,1.32998E-11,2.05159E-14,18.66,4.0531158447265625e-06
1707133147.5072322,675,9738,10,4,6.77835E-13,1.44661E-15,0.022016286849975586,6.79480E-13,1.44779E-15,0.00,2.2172927856445312e-05,1.33189E-11,1.91482E-14,18.65,4.0531158447265625e-06
1707133149.0928307,676,9753,10,4,6.78283E-13,4.48100E-16,0.02205657958984375,6.79927E-13,4.46834E-16,0.00,2.2411346435546875e-05,1.33394E-11,2.05159E-14,18.67,4.0531158447265625e-06
1707133150.7316349,677,9767,10,4,6.79729E-13,1.44653E-15,0.021971940994262695,6.81375E-13,1.44770E-15,0.00,2.1219253540039062e-05,1.33586E-11,1.91482E-14,18.65,4.5299530029296875e-06
1707133152.3422248,678,9781,10,4,6.81176E-13,1.44683E-15,0.022024869918823242,6.82823E-13,1.44801E-15,0.00,2.2411346435546875e-05,1.33777E-11,1.91482E-14,18.64,5.0067901611328125e-06
1707133153.950737,679,9796,10,4,6.81624E-13,4.47815E-16,0.02227926254272461,6.83270E-13,4.46553E-16,0.00,2.09808349609375e-05,1.33983E-11,2.05159E-14,18.66,4.0531158447265625e-06
1707133155.6102893,680,9810,10,4,6.83071E-13,1.44675E-15,0.022350311279296875,6.84717E-13,1.44793E-15,0.00,2.1457672119140625e-05,1.34174E-11,1.91482E-14,18.64,4.5299530029296875e-06
1707133157.2245286,681,9825,10,4,6.83519E-13,4.47916E-16,0.028496265411376953,6.85164E-13,4.46658E-16,0.00,2.2411346435546875e-05,1.34379E-11,2.05159E-14,18.66,3.814697265625e-06
1707133158.928374,682,9839,10,4,6.84965E-13,1.44667E-15,0.0222930908203125,6.86612E-13,1.44784E-15,0.00,2.09808349609375e-05,1.34571E-11,1.91482E-14,18.65,4.291534423828125e-06
1707133160.561755,683,9854,10,4,6.85413E-13,4.48016E-16,0.02253246307373047,6.87059E-13,4.46763E-16,0.00,2.2649765014648438e-05,1.34776E-11,2.05159E-14,18.66,4.76837158203125e-06
1707133162.2346025,684,9868,10,4,6.86860E-13,1.44659E-15,0.022510051727294922,6.88506E-13,1.44776E-15,0.00,2.2649765014648438e-05,1.34967E-11,1.91482E-14,18.65,4.291534423828125e-06
1707133163.8868203,685,9882,10,4,6.88307E-13,1.44690E-15,0.02269148826599121,6.89955E-13,1.44806E-15,0.00,2.09808349609375e-05,1.35159E-11,1.91482E-14,18.64,4.291534423828125e-06
1707133165.5531423,686,9897,10,4,6.88755E-13,4.47734E-16,0.022671222686767578,6.90401E-13,4.46485E-16,0.00,2.2649765014648438e-05,1.35364E-11,2.05159E-14,18.65,4.0531158447265625e-06
1707133167.2598634,687,9911,10,4,6.90202E-13,1.44682E-15,0.022876977920532227,6.91849E-13,1.44798E-15,0.00,2.2411346435546875e-05,1.35555E-11,1.91482E-14,18.64,4.291534423828125e-06
1707133168.9197505,688,9926,10,4,6.90649E-13,4.47835E-16,0.02289128303527832,6.92296E-13,4.46590E-16,0.00,2.2411346435546875e-05,1.35761E-11,2.05159E-14,18.66,4.291534423828125e-06
1707133170.6277053,689,9940,10,4,6.92096E-13,1.44674E-15,0.022957801818847656,6.93743E-13,1.44790E-15,0.00,2.09808349609375e-05,1.35952E-11,1.91482E-14,18.64,4.291534423828125e-06
1707133172.303258,690,9955,10,4,6.92544E-13,4.47934E-16,0.023010730743408203,6.94190E-13,4.46694E-16,0.00,2.2172927856445312e-05,1.36157E-11,2.05159E-14,18.66,3.814697265625e-06
1707133174.021666,691,9969,10,4,6.93991E-13,1.44666E-15,0.02305436134338379,6.95638E-13,1.44782E-15,0.00,2.2649765014648438e-05,1.36349E-11,1.91482E-14,18.65,3.814697265625e-06
1707133175.7025795,692,9983,10,4,6.95438E-13,1.44696E-15,0.023092269897460938,6.97086E-13,1.44811E-15,0.00,2.193450927734375e-05,1.36540E-11,1.91482E-14,18.63,4.5299530029296875e-06
1707133177.3749447,693,9998,10,4,6.95885E-13,4.47656E-16,0.02313828468322754,6.97533E-13,4.46419E-16,0.00,2.2172927856445312e-05,1.36745E-11,2.05159E-14,18.65,4.291534423828125e-06
1707133179.1312,694,10012,10,4,6.97332E-13,1.44688E-15,0.023282527923583984,6.98981E-13,1.44803E-15,0.00,2.09808349609375e-05,1.36937E-11,1.91482E-14,18.64,4.5299530029296875e-06
1707133180.834457,695,10027,10,4,6.97780E-13,4.47755E-16,0.023345232009887695,6.99427E-13,4.46523E-16,0.00,2.1457672119140625e-05,1.37142E-11,2.05159E-14,18.65,4.0531158447265625e-06
1707133182.5904584,696,10041,10,4,6.99227E-13,1.44680E-15,0.02339482307434082,7.00875E-13,1.44795E-15,0.00,2.2649765014648438e-05,1.37333E-11,1.91482E-14,18.64,4.291534423828125e-06
1707133184.2954962,697,10056,10,4,6.99675E-13,4.47854E-16,0.02349853515625,7.01322E-13,4.46626E-16,0.00,2.193450927734375e-05,1.37539E-11,2.05159E-14,18.66,4.291534423828125e-06
1707133186.0483267,698,10070,10,4,7.01121E-13,1.44672E-15,0.023691654205322266,7.02770E-13,1.44787E-15,0.00,2.09808349609375e-05,1.37730E-11,1.91482E-14,18.64,4.76837158203125e-06
1707133187.7644129,699,10084,10,4,7.02568E-13,1.44702E-15,0.02371048927307129,7.04218E-13,1.44816E-15,0.00,2.1457672119140625e-05,1.37922E-11,1.91482E-14,18.63,3.814697265625e-06
1707133189.480447,700,10099,10,4,7.03016E-13,4.47578E-16,0.023592233657836914,7.04664E-13,4.46354E-16,0.00,2.2411346435546875e-05,1.38127E-11,2.05159E-14,18.65,4.0531158447265625e-06
1707133191.2572484,701,10113,10,4,7.04463E-13,1.44694E-15,0.023782730102539062,7.06112E-13,1.44808E-15,0.00,2.2411346435546875e-05,1.38318E-11,1.91482E-14,18.63,4.76837158203125e-06
1707133192.9867258,702,10128,10,4,7.04911E-13,4.47677E-16,0.023762941360473633,7.06559E-13,4.46457E-16,0.00,2.1219253540039062e-05,1.38523E-11,2.05159E-14,18.65,4.5299530029296875e-06
1707133194.7697396,703,10142,10,4,7.06357E-13,1.44686E-15,0.03039073944091797,7.08007E-13,1.44800E-15,0.00,2.3365020751953125e-05,1.38715E-11,1.91482E-14,18.64,5.0067901611328125e-06
1707133196.5044785,704,10157,10,4,7.06805E-13,4.47775E-16,0.023891687393188477,7.08453E-13,4.46560E-16,0.00,2.193450927734375e-05,1.38920E-11,2.05159E-14,18.65,4.5299530029296875e-06
1707133198.288088,705,10171,10,4,7.08252E-13,1.44679E-15,0.02400374412536621,7.09901E-13,1.44792E-15,0.00,2.09808349609375e-05,1.39111E-11,1.91482E-14,18.64,4.0531158447265625e-06
1707133200.0437772,706,10185,10,4,7.09699E-13,1.44708E-15,0.02421426773071289,7.11349E-13,1.44821E-15,0.00,2.193450927734375e-05,1.39303E-11,1.91482E-14,18.63,4.0531158447265625e-06
1707133201.7904696,707,10200,10,4,7.10147E-13,4.47503E-16,0.024262666702270508,7.11796E-13,4.46291E-16,0.00,2.2172927856445312e-05,1.39508E-11,2.05159E-14,18.64,5.0067901611328125e-06
1707133203.6192005,708,10214,10,4,7.11594E-13,1.44700E-15,0.024257898330688477,7.13244E-13,1.44813E-15,0.00,2.2411346435546875e-05,1.39700E-11,1.91482E-14,18.63,4.0531158447265625e-06
1707133205.394023,709,10229,10,4,7.12041E-13,4.47601E-16,0.024343490600585938,7.13690E-13,4.46393E-16,0.00,2.2411346435546875e-05,1.39905E-11,2.05159E-14,18.65,4.291534423828125e-06
1707133207.218305,710,10243,10,4,7.13488E-13,1.44692E-15,0.02477407455444336,7.15138E-13,1.44805E-15,0.00,2.1696090698242188e-05,1.40096E-11,1.91482E-14,18.64,4.5299530029296875e-06
1707133208.9971936,711,10258,10,4,7.13936E-13,4.47698E-16,0.024544954299926758,7.15585E-13,4.46494E-16,0.00,2.3365020751953125e-05,1.40301E-11,2.05159E-14,18.65,5.4836273193359375e-06
1707133210.8438585,712,10272,10,4,7.15383E-13,1.44685E-15,0.024478673934936523,7.17033E-13,1.44797E-15,0.00,2.1219253540039062e-05,1.40493E-11,1.91482E-14,18.64,3.814697265625e-06
1707133212.6569118,713,10286,10,4,7.16830E-13,1.44714E-15,0.0247042179107666,7.18481E-13,1.44826E-15,0.00,2.2649765014648438e-05,1.40684E-11,1.91482E-14,18.63,4.5299530029296875e-06
1707133214.4316688,714,10301,10,4,7.17277E-13,4.47428E-16,0.024611473083496094,7.18927E-13,4.46228E-16,0.00,2.2411346435546875e-05,1.40890E-11,2.05159E-14,18.64,4.0531158447265625e-06
1707133216.304881,715,10315,10,4,7.18724E-13,1.44706E-15,0.03144502639770508,7.20375E-13,1.44818E-15,0.00,2.2649765014648438e-05,1.41081E-11,1.91482E-14,18.63,4.5299530029296875e-06
1707133218.1071424,716,10330,10,4,7.19172E-13,4.47526E-16,0.02485370635986328,7.20822E-13,4.46330E-16,0.00,2.09808349609375e-05,1.41286E-11,2.05159E-14,18.65,4.0531158447265625e-06
1707133219.9774795,717,10344,10,4,7.20619E-13,1.44698E-15,0.02490830421447754,7.22270E-13,1.44810E-15,0.00,2.2649765014648438e-05,1.41478E-11,1.91482E-14,18.63,3.814697265625e-06
1707133221.7870603,718,10359,10,4,7.21066E-13,4.47623E-16,0.025038719177246094,7.22716E-13,4.46430E-16,0.00,2.193450927734375e-05,1.41683E-11,2.05159E-14,18.65,5.4836273193359375e-06
1707133223.6551313,719,10373,10,4,7.22513E-13,1.44691E-15,0.02570486068725586,7.24164E-13,1.44802E-15,0.00,2.2172927856445312e-05,1.41874E-11,1.91482E-14,18.64,4.76837158203125e-06
1707133225.4936218,720,10387,10,4,7.23960E-13,1.44719E-15,0.025226116180419922,7.25612E-13,1.44831E-15,0.00,2.193450927734375e-05,1.42066E-11,1.91482E-14,18.62,3.814697265625e-06
1707133227.3247888,721,10402,10,4,7.24408E-13,4.47356E-16,0.025191545486450195,7.26059E-13,4.46167E-16,0.00,2.3126602172851562e-05,1.42271E-11,2.05159E-14,18.64,4.5299530029296875e-06
1707133229.240982,722,10416,10,4,7.25855E-13,1.44712E-15,0.025292396545410156,7.27507E-13,1.44823E-15,0.00,2.288818359375e-05,1.42462E-11,1.91482E-14,18.63,4.0531158447265625e-06
1707133231.0958548,723,10431,10,4,7.26302E-13,4.47452E-16,0.025475740432739258,7.27953E-13,4.46268E-16,0.00,2.2649765014648438e-05,1.42668E-11,2.05159E-14,18.64,3.814697265625e-06
1707133232.9843328,724,10445,10,4,7.27749E-13,1.44704E-15,0.025425434112548828,7.29401E-13,1.44815E-15,0.00,2.193450927734375e-05,1.42859E-11,1.91482E-14,18.63,4.76837158203125e-06
1707133234.8431866,725,10460,10,4,7.28197E-13,4.47548E-16,0.02573871612548828,7.29848E-13,4.46368E-16,0.00,2.2411346435546875e-05,1.43064E-11,2.05159E-14,18.65,4.291534423828125e-06
1707133236.7615912,726,10474,10,4,7.29644E-13,1.44697E-15,0.025527238845825195,7.31296E-13,1.44807E-15,0.00,2.1457672119140625e-05,1.43256E-11,1.91482E-14,18.63,3.5762786865234375e-06
1707133238.6363072,727,10488,10,4,7.31091E-13,1.44725E-15,0.025782346725463867,7.32744E-13,1.44835E-15,0.00,2.2172927856445312e-05,1.43447E-11,1.91482E-14,18.62,4.5299530029296875e-06
1707133240.5103476,728,10503,10,4,7.31539E-13,4.47284E-16,0.02624201774597168,7.33190E-13,4.46107E-16,0.00,2.2172927856445312e-05,1.43652E-11,2.05159E-14,18.64,4.0531158447265625e-06
1707133242.4557848,729,10517,10,4,7.32986E-13,1.44717E-15,0.02576136589050293,7.34638E-13,1.44828E-15,0.00,2.2411346435546875e-05,1.43844E-11,1.91482E-14,18.62,3.814697265625e-06
1707133244.3567286,730,10532,10,4,7.33433E-13,4.47380E-16,0.026250600814819336,7.35085E-13,4.46207E-16,0.00,2.2649765014648438e-05,1.44049E-11,2.05159E-14,18.64,4.76837158203125e-06
1707133246.314703,731,10546,10,4,7.34880E-13,1.44710E-15,0.02591872215270996,7.36533E-13,1.44820E-15,0.00,2.2411346435546875e-05,1.44240E-11,1.91482E-14,18.63,4.0531158447265625e-06
1707133248.2239857,732,10561,10,4,7.35328E-13,4.47476E-16,0.026027441024780273,7.36979E-13,4.46306E-16,0.00,2.193450927734375e-05,1.44446E-11,2.05159E-14,18.64,4.291534423828125e-06
1707133250.1807866,733,10575,10,4,7.36775E-13,1.44702E-15,0.026178836822509766,7.38427E-13,1.44812E-15,0.00,2.09808349609375e-05,1.44637E-11,1.91482E-14,18.63,4.291534423828125e-06
1707133252.0900714,734,10589,10,4,7.38222E-13,1.44731E-15,0.0260007381439209,7.39876E-13,1.44840E-15,0.00,2.2649765014648438e-05,1.44829E-11,1.91482E-14,18.62,4.5299530029296875e-06
1707133254.0180492,735,10604,10,4,7.38669E-13,4.47214E-16,0.026737451553344727,7.40322E-13,4.46048E-16,0.00,2.1457672119140625e-05,1.45034E-11,2.05159E-14,18.63,5.0067901611328125e-06
1707133256.044303,736,10618,10,4,7.40116E-13,1.44723E-15,0.026238679885864258,7.41770E-13,1.44832E-15,0.00,2.1457672119140625e-05,1.45225E-11,1.91482E-14,18.62,5.245208740234375e-06
1707133257.9714735,737,10633,10,4,7.40564E-13,4.47309E-16,0.026470422744750977,7.42216E-13,4.46147E-16,0.00,2.2172927856445312e-05,1.45430E-11,2.05159E-14,18.64,4.291534423828125e-06
1707133259.9684677,738,10647,10,4,7.42011E-13,1.44715E-15,0.02653670310974121,7.43664E-13,1.44825E-15,0.00,2.3126602172851562e-05,1.45622E-11,1.91482E-14,18.63,4.0531158447265625e-06
1707133261.9253166,739,10662,10,4,7.42458E-13,4.47404E-16,0.026564598083496094,7.44111E-13,4.46246E-16,0.00,2.288818359375e-05,1.45827E-11,2.05159E-14,18.64,4.291534423828125e-06
1707133263.9215977,740,10676,10,4,7.43905E-13,1.44708E-15,0.026714324951171875,7.45559E-13,1.44817E-15,0.00,2.288818359375e-05,1.46019E-11,1.91482E-14,18.63,3.814697265625e-06
1707133265.88914,741,10690,10,4,7.45353E-13,1.44736E-15,0.026740550994873047,7.47007E-13,1.44845E-15,0.00,2.2411346435546875e-05,1.46210E-11,1.91482E-14,18.62,4.291534423828125e-06
1707133267.8470192,742,10705,10,4,7.45800E-13,4.47145E-16,0.026766538619995117,7.47453E-13,4.45990E-16,0.00,2.1696090698242188e-05,1.46415E-11,2.05159E-14,18.63,4.76837158203125e-06
1707133269.8962147,743,10719,10,4,7.47247E-13,1.44728E-15,0.026839733123779297,7.48902E-13,1.44837E-15,0.00,2.2649765014648438e-05,1.46607E-11,1.91482E-14,18.62,4.5299530029296875e-06
1707133271.8828707,744,10734,10,4,7.47694E-13,4.47240E-16,0.02691364288330078,7.49348E-13,4.46089E-16,0.00,2.1696090698242188e-05,1.46812E-11,2.05159E-14,18.64,4.291534423828125e-06
1707133273.939591,745,10748,10,4,7.49142E-13,1.44721E-15,0.02697920799255371,7.50796E-13,1.44829E-15,0.00,2.3365020751953125e-05,1.47003E-11,1.91482E-14,18.62,3.814697265625e-06
1707133275.921334,746,10763,10,4,7.49589E-13,4.47334E-16,0.027106285095214844,7.51242E-13,4.46186E-16,0.00,2.1457672119140625e-05,1.47208E-11,2.05159E-14,18.64,4.291534423828125e-06
1707133277.9727302,747,10777,10,4,7.51036E-13,1.44714E-15,0.027057170867919922,7.52690E-13,1.44821E-15,0.00,2.1457672119140625e-05,1.47400E-11,1.91482E-14,18.63,4.291534423828125e-06
1707133279.984465,748,10791,10,4,7.52483E-13,1.44741E-15,0.027251482009887695,7.54139E-13,1.44849E-15,0.00,2.2172927856445312e-05,1.47591E-11,1.91482E-14,18.61,3.814697265625e-06
1707133281.979314,749,10806,10,4,7.52931E-13,4.47078E-16,0.03469729423522949,7.54585E-13,4.45934E-16,0.00,2.288818359375e-05,1.47797E-11,2.05159E-14,18.63,4.0531158447265625e-06
1707133284.060707,750,10820,10,4,7.54378E-13,1.44734E-15,0.027380943298339844,7.56033E-13,1.44841E-15,0.00,2.2411346435546875e-05,1.47988E-11,1.91482E-14,18.62,4.291534423828125e-06
1707133286.0913122,751,10835,10,4,7.54825E-13,4.47172E-16,0.027520418167114258,7.56479E-13,4.46031E-16,0.00,2.1696090698242188e-05,1.48193E-11,2.05159E-14,18.63,4.291534423828125e-06
1707133288.1748724,752,10849,10,4,7.56272E-13,1.44726E-15,0.027628421783447266,7.57928E-13,1.44834E-15,0.00,2.09808349609375e-05,1.48385E-11,1.91482E-14,18.62,4.0531158447265625e-06
1707133290.1994684,753,10863,10,4,7.57720E-13,1.44754E-15,0.027723073959350586,7.59376E-13,1.44861E-15,0.00,2.193450927734375e-05,1.48576E-11,1.91482E-14,18.61,4.291534423828125e-06
1707133292.2295272,754,10878,10,4,7.58167E-13,4.46918E-16,0.027809619903564453,7.59822E-13,4.45780E-16,0.00,2.1696090698242188e-05,1.48781E-11,2.05159E-14,18.62,4.291534423828125e-06
1707133294.34258,755,10892,10,4,7.59614E-13,1.44746E-15,0.027798175811767578,7.61271E-13,1.44853E-15,0.00,2.2172927856445312e-05,1.48973E-11,1.91482E-14,18.61,4.5299530029296875e-06
1707133296.4068706,756,10907,10,4,7.60061E-13,4.47011E-16,0.027799129486083984,7.61716E-13,4.45878E-16,0.00,2.1696090698242188e-05,1.49178E-11,2.05159E-14,18.63,4.76837158203125e-06
1707133298.5192413,757,10921,10,4,7.61509E-13,1.44739E-15,0.028510093688964844,7.63165E-13,1.44846E-15,0.00,2.2172927856445312e-05,1.49369E-11,1.91482E-14,18.61,5.0067901611328125e-06
1707133300.5849483,758,10936,10,4,7.61956E-13,4.47105E-16,0.027903318405151367,7.63611E-13,4.45975E-16,0.00,2.1219253540039062e-05,1.49575E-11,2.05159E-14,18.63,4.5299530029296875e-06
1707133302.6949403,759,10950,10,4,7.63403E-13,1.44732E-15,0.028201818466186523,7.65059E-13,1.44838E-15,0.00,2.193450927734375e-05,1.49766E-11,1.91482E-14,18.62,4.291534423828125e-06
1707133304.7805843,760,10964,10,4,7.64851E-13,1.44759E-15,0.028127431869506836,7.66508E-13,1.44865E-15,0.00,2.09808349609375e-05,1.49958E-11,1.91482E-14,18.61,4.0531158447265625e-06
1707133306.855695,761,10979,10,4,7.65298E-13,4.46853E-16,0.028028011322021484,7.66954E-13,4.45726E-16,0.00,2.09808349609375e-05,1.50163E-11,2.05159E-14,18.62,4.5299530029296875e-06
1707133309.0222044,762,10993,10,4,7.66745E-13,1.44751E-15,0.028143882751464844,7.68402E-13,1.44857E-15,0.00,2.1457672119140625e-05,1.50354E-11,1.91482E-14,18.61,4.291534423828125e-06
1707133311.1223228,763,11008,10,4,7.67192E-13,4.46946E-16,0.028032541275024414,7.68848E-13,4.45823E-16,0.00,2.1696090698242188e-05,1.50559E-11,2.05159E-14,18.62,4.291534423828125e-06
1707133313.2677336,764,11022,10,4,7.68639E-13,1.44744E-15,0.028496503829956055,7.70297E-13,1.44850E-15,0.00,2.1696090698242188e-05,1.50751E-11,1.91482E-14,18.61,4.5299530029296875e-06
1707133315.3778088,765,11037,10,4,7.69086E-13,4.47039E-16,0.02854180335998535,7.70742E-13,4.45919E-16,0.00,2.3365020751953125e-05,1.50956E-11,2.05159E-14,18.63,4.291534423828125e-06
1707133317.5437896,766,11051,10,4,7.70534E-13,1.44737E-15,0.028708219528198242,7.72191E-13,1.44842E-15,0.00,2.2172927856445312e-05,1.51147E-11,1.91482E-14,18.62,4.0531158447265625e-06
1707133319.6622822,767,11065,10,4,7.71981E-13,1.44764E-15,0.028657197952270508,7.73640E-13,1.44869E-15,0.00,2.2411346435546875e-05,1.51339E-11,1.91482E-14,18.6,4.5299530029296875e-06
1707133321.776623,768,11080,10,4,7.72428E-13,4.46790E-16,0.028870105743408203,7.74085E-13,4.45673E-16,0.00,2.2411346435546875e-05,1.51544E-11,2.05159E-14,18.62,4.291534423828125e-06
1707133323.997208,769,11094,10,4,7.73876E-13,1.44756E-15,0.03045368194580078,7.75534E-13,1.44862E-15,0.00,2.193450927734375e-05,1.51736E-11,1.91482E-14,18.61,3.5762786865234375e-06
1707133326.126704,770,11109,10,4,7.74323E-13,4.46882E-16,0.029028654098510742,7.75980E-13,4.45769E-16,0.00,2.193450927734375e-05,1.51941E-11,2.05159E-14,18.62,4.0531158447265625e-06
1707133328.3136654,771,11123,10,4,7.75770E-13,1.44749E-15,0.02899622917175293,7.77428E-13,1.44854E-15,0.00,2.193450927734375e-05,1.52132E-11,1.91482E-14,18.61,4.5299530029296875e-06
1707133330.4691036,772,11138,10,4,7.76217E-13,4.46974E-16,0.028992652893066406,7.77874E-13,4.45865E-16,0.00,2.1696090698242188e-05,1.52337E-11,2.05159E-14,18.63,5.0067901611328125e-06
1707133332.669663,773,11152,10,4,7.77665E-13,1.44742E-15,0.029214859008789062,7.79323E-13,1.44847E-15,0.00,2.2172927856445312e-05,1.52529E-11,1.91482E-14,18.61,3.814697265625e-06
1707133334.8462322,774,11166,10,4,7.79112E-13,1.44769E-15,0.02926039695739746,7.80771E-13,1.44873E-15,0.00,2.2172927856445312e-05,1.52720E-11,1.91482E-14,18.6,4.0531158447265625e-06
1707133337.0000312,775,11181,10,4,7.79559E-13,4.46728E-16,0.030263662338256836,7.81217E-13,4.45621E-16,0.00,2.2649765014648438e-05,1.52926E-11,2.05159E-14,18.62,4.5299530029296875e-06
1707133339.269743,776,11195,10,4,7.81007E-13,1.44761E-15,0.02943730354309082,7.82666E-13,1.44866E-15,0.00,2.1457672119140625e-05,1.53117E-11,1.91482E-14,18.61,3.814697265625e-06
1707133341.4357646,777,11210,10,4,7.81453E-13,4.46820E-16,0.029639720916748047,7.83111E-13,4.45717E-16,0.00,2.1457672119140625e-05,1.53322E-11,2.05159E-14,18.62,4.291534423828125e-06
1707133343.6932805,778,11224,10,4,7.82901E-13,1.44754E-15,0.029610157012939453,7.84560E-13,1.44858E-15,0.00,2.193450927734375e-05,1.53514E-11,1.91482E-14,18.61,4.5299530029296875e-06
